date,open,high,low,close,volume
2022-02-24 09:15:00+05:30,36085.2,36649.0,36085.2,36408.9,0
2022-02-24 09:20:00+05:30,36405.65,36468.2,36345.5,36386.7,0
2022-02-24 09:25:00+05:30,36382.55,36459.55,36332.65,36371.3,0
2022-02-24 09:30:00+05:30,36371.55,36442.35,36344.5,36401.5,0
2022-02-24 09:35:00+05:30,36406.25,36406.25,36259.6,36265.3,0
2022-02-24 09:40:00+05:30,36272.6,36293.2,36135.9,36137.4,0
2022-02-24 09:45:00+05:30,36127.9,36127.9,35894.05,35921.45,0
2022-02-24 09:50:00+05:30,35914.65,36040.2,35913.8,35991.4,0
2022-02-24 09:55:00+05:30,35985.85,36066.95,35969.65,36051.6,0
2022-02-24 10:00:00+05:30,36046.3,36141.2,36023.05,36134.15,0
2022-02-24 10:05:00+05:30,36132.05,36156.85,36062.7,36080.0,0
2022-02-24 10:10:00+05:30,36081.4,36142.7,36060.55,36118.55,0
2022-02-24 10:15:00+05:30,36124.65,36198.15,36107.6,36196.0,0
2022-02-24 10:20:00+05:30,36198.9,36263.75,36176.75,36249.2,0
2022-02-24 10:25:00+05:30,36246.2,36264.2,36211.25,36251.4,0
2022-02-24 10:30:00+05:30,36245.8,36248.65,36139.2,36157.9,0
2022-02-24 10:35:00+05:30,36160.2,36173.9,36093.15,36118.65,0
2022-02-24 10:40:00+05:30,36112.25,36244.15,36110.0,36229.85,0
2022-02-24 10:45:00+05:30,36230.65,36257.05,36203.65,36225.05,0
2022-02-24 10:50:00+05:30,36223.85,36233.55,36148.85,36188.9,0
2022-02-24 10:55:00+05:30,36188.85,36211.1,36166.15,36199.75,0
2022-02-24 11:00:00+05:30,36202.8,36207.0,36140.2,36154.4,0
2022-02-24 11:05:00+05:30,36153.6,36178.6,36114.55,36122.5,0
2022-02-24 11:10:00+05:30,36124.6,36155.5,36112.05,36137.15,0
2022-02-24 11:15:00+05:30,36138.95,36219.8,36132.15,36188.35,0
2022-02-24 11:20:00+05:30,36186.5,36226.65,36171.7,36198.8,0
2022-02-24 11:25:00+05:30,36197.6,36219.65,36166.0,36190.55,0
2022-02-24 11:30:00+05:30,36190.15,36274.6,36177.95,36269.3,0
2022-02-24 11:35:00+05:30,36270.2,36307.85,36250.25,36269.55,0
2022-02-24 11:40:00+05:30,36271.9,36271.9,36200.9,36214.15,0
2022-02-24 11:45:00+05:30,36214.7,36214.7,36164.25,36183.5,0
2022-02-24 11:50:00+05:30,36184.95,36187.65,36142.95,36154.35,0
2022-02-24 11:55:00+05:30,36152.6,36200.45,36082.1,36102.65,0
2022-02-24 12:00:00+05:30,36100.85,36121.5,36058.75,36110.3,0
2022-02-24 12:05:00+05:30,36107.85,36147.6,36097.9,36118.7,0
2022-02-24 12:10:00+05:30,36118.65,36160.7,36091.2,36152.75,0
2022-02-24 12:15:00+05:30,36154.0,36168.4,36089.05,36093.1,0
2022-02-24 12:20:00+05:30,36088.5,36101.15,36032.45,36070.1,0
2022-02-24 12:25:00+05:30,36075.9,36107.9,36049.4,36055.05,0
