date,open,high,low,close,volume
2021-11-26 09:15:00+05:30,36830.9,36860.85,36740.35,36780.7,0
2021-11-26 09:20:00+05:30,36775.95,36803.35,36686.7,36728.5,0
2021-11-26 09:25:00+05:30,36732.3,36749.8,36667.25,36718.15,0
2021-11-26 09:30:00+05:30,36720.1,36827.35,36670.1,36750.0,0
2021-11-26 09:35:00+05:30,36761.9,36810.8,36751.2,36796.85,0
2021-11-26 09:40:00+05:30,36796.15,36842.15,36771.3,36775.95,0
2021-11-26 09:45:00+05:30,36777.75,36777.75,36700.2,36704.9,0
2021-11-26 09:50:00+05:30,36703.75,36703.75,36579.05,36580.65,0
2021-11-26 09:55:00+05:30,36573.6,36606.25,36539.3,36556.85,0
2021-11-26 10:00:00+05:30,36558.05,36616.3,36501.45,36570.0,0
2021-11-26 10:05:00+05:30,36568.3,36609.35,36546.45,36609.35,0
2021-11-26 10:10:00+05:30,36610.1,36638.6,36572.25,36572.25,0
2021-11-26 10:15:00+05:30,36564.55,36585.95,36526.45,36550.95,0
2021-11-26 10:20:00+05:30,36546.4,36546.4,36366.8,36373.95,0
2021-11-26 10:25:00+05:30,36367.8,36428.7,36367.35,36397.05,0
2021-11-26 10:30:00+05:30,36399.8,36417.9,36314.55,36411.85,0
2021-11-26 10:35:00+05:30,36408.7,36422.05,36287.2,36308.1,0
2021-11-26 10:40:00+05:30,36310.9,36352.15,36282.0,36305.2,0
2021-11-26 10:45:00+05:30,36299.75,36334.5,36261.75,36311.3,0
2021-11-26 10:50:00+05:30,36310.75,36346.3,36258.25,36267.3,0
2021-11-26 10:55:00+05:30,36268.85,36302.55,36241.95,36267.45,0
2021-11-26 11:00:00+05:30,36267.65,36328.8,36250.0,36316.0,0
2021-11-26 11:05:00+05:30,36318.8,36330.1,36284.75,36314.95,0
2021-11-26 11:10:00+05:30,36313.15,36395.15,36310.4,36388.15,0
2021-11-26 11:15:00+05:30,36387.6,36420.3,36376.7,36407.15,0
2021-11-26 11:20:00+05:30,36405.3,36405.3,36304.5,36330.15,0
2021-11-26 11:25:00+05:30,36330.35,36425.25,36330.35,36415.15,0
2021-11-26 11:30:00+05:30,36412.85,36438.7,36379.35,36438.7,0
2021-11-26 11:35:00+05:30,36439.7,36453.9,36412.05,36445.35,0
2021-11-26 11:40:00+05:30,36442.35,36453.05,36409.55,36435.55,0
2021-11-26 11:45:00+05:30,36433.85,36438.15,36385.15,36392.5,0
2021-11-26 11:50:00+05:30,36392.5,36440.5,36385.4,36426.45,0
2021-11-26 11:55:00+05:30,36426.65,36429.1,36357.05,36379.45,0
2021-11-26 12:00:00+05:30,36376.35,36379.45,36331.25,36358.8,0
2021-11-26 12:05:00+05:30,36363.3,36379.05,36328.2,36339.25,0
2021-11-26 12:10:00+05:30,36337.15,36359.7,36307.8,36331.25,0
2021-11-26 12:15:00+05:30,36334.85,36336.8,36284.2,36287.7,0
2021-11-26 12:20:00+05:30,36284.9,36299.65,36254.05,36257.95,0
2021-11-26 12:25:00+05:30,36261.4,36363.45,36242.85,36257.95,0
2021-11-26 12:30:00+05:30,36257.8,36313.45,36257.8,36278.5,0
2021-11-26 12:35:00+05:30,36284.0,36323.3,36255.0,36269.75,0
2021-11-26 12:40:00+05:30,36268.35,36315.8,36265.15,36306.25,0
2021-11-26 12:45:00+05:30,36309.3,36384.7,36306.8,36364.0,0
2021-11-26 12:50:00+05:30,36359.35,36390.2,36344.35,36382.9,0
