date,open,high,low,close,volume
2023-02-20 09:15:00+05:30,41221.55,41242.4,41089.9,41207.3,0
2023-02-20 09:20:00+05:30,41205.85,41236.5,41176.2,41218.7,0
2023-02-20 09:25:00+05:30,41221.3,41259.9,41185.4,41194.1,0
2023-02-20 09:30:00+05:30,41195.65,41203.25,41125.1,41133.25,0
2023-02-20 09:35:00+05:30,41133.25,41178.8,41091.05,41175.85,0
2023-02-20 09:40:00+05:30,41177.05,41240.3,41177.0,41240.3,0
2023-02-20 09:45:00+05:30,41241.15,41253.35,41174.85,41197.75,0
2023-02-20 09:50:00+05:30,41201.8,41243.6,41189.05,41234.1,0
2023-02-20 09:55:00+05:30,41235.1,41292.3,41224.9,41259.15,0
2023-02-20 10:00:00+05:30,41257.85,41273.15,41244.95,41252.45,0
2023-02-20 10:05:00+05:30,41248.4,41270.85,41218.25,41247.55,0
2023-02-20 10:10:00+05:30,41247.95,41249.45,41153.8,41177.15,0
2023-02-20 10:15:00+05:30,41174.75,41191.15,41124.1,41181.85,0
2023-02-20 10:20:00+05:30,41182.7,41223.0,41154.25,41213.6,0
2023-02-20 10:25:00+05:30,41212.3,41234.1,41130.05,41139.1,0
2023-02-20 10:30:00+05:30,41138.95,41181.55,41118.6,41118.6,0
2023-02-20 10:35:00+05:30,41114.4,41200.3,41105.0,41138.55,0
2023-02-20 10:40:00+05:30,41135.45,41159.85,41076.55,41135.85,0
2023-02-20 10:45:00+05:30,41133.25,41152.3,41125.0,41126.0,0
2023-02-20 10:50:00+05:30,41126.75,41160.85,41121.9,41141.4,0
2023-02-20 10:55:00+05:30,41141.7,41154.75,41129.9,41141.4,0
2023-02-20 11:00:00+05:30,41143.85,41144.8,41099.65,41099.65,0
2023-02-20 11:05:00+05:30,41098.5,41114.8,41091.6,41094.1,0
2023-02-20 11:10:00+05:30,41095.5,41103.0,41082.05,41094.25,0
2023-02-20 11:15:00+05:30,41099.45,41110.2,41091.35,41103.1,0
2023-02-20 11:20:00+05:30,41101.65,41102.4,41025.55,41046.2,0
2023-02-20 11:25:00+05:30,41046.2,41074.05,40975.35,40977.95,0
2023-02-20 11:30:00+05:30,40977.05,41019.4,40972.25,41018.55,0
2023-02-20 11:35:00+05:30,41017.5,41052.4,40933.5,40943.55,0
2023-02-20 11:40:00+05:30,40943.35,40973.65,40939.85,40969.4,0
2023-02-20 11:45:00+05:30,40973.55,41006.5,40968.9,41006.5,0
2023-02-20 11:50:00+05:30,41001.25,41049.9,40968.95,40991.15,0
2023-02-20 11:55:00+05:30,40980.9,40992.85,40945.4,40956.55,0
2023-02-20 12:00:00+05:30,40954.7,40967.75,40936.25,40960.95,0
2023-02-20 12:05:00+05:30,40962.15,41013.45,40954.55,40961.8,0
2023-02-20 12:10:00+05:30,40957.45,40957.45,40901.4,40906.9,0
2023-02-20 12:15:00+05:30,40904.45,40943.4,40904.45,40939.8,0
2023-02-20 12:20:00+05:30,40935.9,40987.3,40927.85,40978.7,0
2023-02-20 12:25:00+05:30,40978.45,40980.7,40920.95,40935.4,0
2023-02-20 12:30:00+05:30,40938.3,40945.5,40912.25,40926.05,0
2023-02-20 12:35:00+05:30,40927.7,40939.25,40907.4,40907.4,0
2023-02-20 12:40:00+05:30,40906.65,40955.8,40865.1,40865.1,0
2023-02-20 12:45:00+05:30,40866.9,40894.25,40845.2,40884.65,0
2023-02-20 12:50:00+05:30,40886.3,40899.2,40860.4,40869.2,0
2023-02-20 12:55:00+05:30,40869.35,40918.95,40846.85,40858.85,0
2023-02-20 13:00:00+05:30,40857.55,40896.85,40857.55,40889.1,0
2023-02-20 13:05:00+05:30,40889.3,40929.35,40886.6,40929.35,0
2023-02-20 13:10:00+05:30,40929.0,40943.95,40915.4,40917.5,0
2023-02-20 13:15:00+05:30,40919.45,40949.9,40910.95,40935.15,0
2023-02-20 13:20:00+05:30,40936.7,40945.95,40903.85,40906.85,0
2023-02-20 13:25:00+05:30,40908.75,40916.5,40860.2,40871.25,0
2023-02-20 13:30:00+05:30,40870.35,40921.9,40844.95,40867.45,0
2023-02-20 13:35:00+05:30,40866.2,40891.15,40835.25,40835.3,0
2023-02-20 13:40:00+05:30,40832.35,40836.05,40777.25,40806.25,0
2023-02-20 13:45:00+05:30,40804.55,40835.6,40792.3,40825.65,0
2023-02-20 13:50:00+05:30,40827.7,40827.7,40800.3,40808.25,0
2023-02-20 13:55:00+05:30,40808.1,40842.55,40791.4,40814.15,0
2023-02-20 14:00:00+05:30,40817.45,40843.1,40777.8,40791.55,0
2023-02-20 14:05:00+05:30,40791.05,40807.85,40738.0,40789.25,0
2023-02-20 14:10:00+05:30,40788.05,40788.05,40738.7,40748.75,0
2023-02-20 14:15:00+05:30,40749.2,40764.4,40687.7,40704.8,0
2023-02-20 14:20:00+05:30,40703.9,40723.25,40605.35,40627.75,0
2023-02-20 14:25:00+05:30,40623.8,40666.45,40580.25,40611.45,0
2023-02-20 14:30:00+05:30,40611.45,40642.55,40600.4,40640.35,0
2023-02-20 14:35:00+05:30,40639.85,40698.8,40634.45,40684.25,0
2023-02-20 14:40:00+05:30,40684.5,40699.7,40660.75,40686.3,0
2023-02-20 14:45:00+05:30,40687.35,40728.3,40642.55,40719.75,0
2023-02-20 14:50:00+05:30,40722.45,40737.15,40695.2,40724.2,0
2023-02-20 14:55:00+05:30,40726.2,40742.7,40704.9,40729.95,0
2023-02-20 15:00:00+05:30,40732.5,40762.05,40682.45,40682.45,0
2023-02-20 15:05:00+05:30,40687.1,40700.75,40648.4,40665.6,0
2023-02-20 15:10:00+05:30,40665.7,40698.25,40639.9,40683.75,0
2023-02-20 15:15:00+05:30,40689.65,40719.05,40679.35,40706.9,0
2023-02-20 15:20:00+05:30,40709.85,40754.1,40700.35,40740.85,0
2023-02-20 15:25:00+05:30,40743.3,40749.25,40707.15,40707.15,0
2023-02-21 09:15:00+05:30,40784.9,40784.9,40563.85,40576.6,0
2023-02-21 09:20:00+05:30,40578.8,40632.8,40550.0,40573.35,0
2023-02-21 09:25:00+05:30,40572.3,40633.75,40567.8,40601.15,0
2023-02-21 09:30:00+05:30,40603.3,40645.05,40592.0,40601.75,0
2023-02-21 09:35:00+05:30,40599.75,40605.0,40517.4,40531.4,0
2023-02-21 09:40:00+05:30,40531.0,40636.25,40508.85,40609.5,0
2023-02-21 09:45:00+05:30,40609.7,40627.1,40542.35,40582.2,0
2023-02-21 09:50:00+05:30,40581.1,40607.0,40555.7,40564.2,0
2023-02-21 09:55:00+05:30,40565.65,40609.95,40561.1,40606.85,0
2023-02-21 10:00:00+05:30,40606.15,40756.55,40593.9,40736.05,0
2023-02-21 10:05:00+05:30,40743.95,40764.7,40706.7,40730.5,0
2023-02-21 10:10:00+05:30,40731.3,40802.15,40725.0,40785.3,0
2023-02-21 10:15:00+05:30,40786.75,40845.6,40784.6,40830.05,0
2023-02-21 10:20:00+05:30,40826.65,40890.75,40825.45,40888.1,0
2023-02-21 10:25:00+05:30,40888.55,40913.55,40862.1,40883.75,0
2023-02-21 10:30:00+05:30,40883.3,40907.15,40855.75,40888.5,0
2023-02-21 10:35:00+05:30,40886.9,40888.6,40824.25,40828.95,0
2023-02-21 10:40:00+05:30,40830.75,40883.2,40826.55,40864.1,0
2023-02-21 10:45:00+05:30,40864.15,40901.3,40857.95,40890.1,0
2023-02-21 10:50:00+05:30,40890.25,40894.65,40865.8,40879.0,0
2023-02-21 10:55:00+05:30,40877.65,40878.7,40837.15,40858.4,0
2023-02-21 11:00:00+05:30,40861.3,40877.7,40823.9,40837.15,0
2023-02-21 11:05:00+05:30,40835.65,40901.65,40819.6,40839.7,0
2023-02-21 11:10:00+05:30,40836.65,40901.9,40836.65,40877.35,0
2023-02-21 11:15:00+05:30,40881.25,40928.7,40872.65,40879.25,0
2023-02-21 11:20:00+05:30,40880.35,40942.75,40877.45,40891.4,0
2023-02-21 11:25:00+05:30,40890.75,40919.95,40885.45,40911.2,0
2023-02-21 11:30:00+05:30,40908.65,40916.0,40872.85,40890.6,0
2023-02-21 11:35:00+05:30,40886.75,40903.0,40870.3,40881.75,0
2023-02-21 11:40:00+05:30,40881.0,40886.95,40796.45,40806.5,0
2023-02-21 11:45:00+05:30,40801.45,40853.7,40793.5,40834.35,0
2023-02-21 11:50:00+05:30,40834.65,40865.1,40830.2,40857.35,0
2023-02-21 11:55:00+05:30,40857.55,40891.0,40816.2,40888.4,0
2023-02-21 12:00:00+05:30,40883.95,40908.15,40800.9,40803.35,0
