date,open,high,low,close,volume
2022-05-25 09:15:00+05:30,34491.8,34658.15,34434.3,34638.55,0
2022-05-25 09:20:00+05:30,34640.8,34671.4,34595.45,34650.95,0
2022-05-25 09:25:00+05:30,34650.45,34667.3,34611.5,34643.15,0
2022-05-25 09:30:00+05:30,34645.0,34662.3,34610.35,34629.6,0
2022-05-25 09:35:00+05:30,34622.5,34629.2,34578.4,34606.35,0
2022-05-25 09:40:00+05:30,34610.45,34612.95,34558.8,34583.4,0
2022-05-25 09:45:00+05:30,34581.55,34608.6,34552.05,34581.4,0
2022-05-25 09:50:00+05:30,34588.6,34611.05,34550.0,34551.45,0
2022-05-25 09:55:00+05:30,34551.45,34566.9,34537.8,34562.05,0
2022-05-25 10:00:00+05:30,34561.95,34599.55,34550.55,34583.2,0
2022-05-25 10:05:00+05:30,34581.1,34609.2,34563.7,34581.9,0
2022-05-25 10:10:00+05:30,34581.35,34586.7,34569.2,34582.75,0
2022-05-25 10:15:00+05:30,34584.7,34604.2,34547.8,34588.7,0
2022-05-25 10:20:00+05:30,34589.75,34616.45,34576.45,34578.35,0
2022-05-25 10:25:00+05:30,34579.85,34596.75,34564.25,34594.75,0
2022-05-25 10:30:00+05:30,34592.35,34619.95,34589.0,34616.45,0
2022-05-25 10:35:00+05:30,34614.55,34659.65,34614.55,34622.4,0
2022-05-25 10:40:00+05:30,34623.5,34666.85,34615.45,34663.1,0
2022-05-25 10:45:00+05:30,34665.25,34687.7,34657.4,34680.4,0
2022-05-25 10:50:00+05:30,34681.75,34699.55,34644.65,34673.5,0
2022-05-25 10:55:00+05:30,34673.1,34685.95,34659.1,34664.7,0
2022-05-25 11:00:00+05:30,34666.25,34672.55,34642.9,34654.95,0
2022-05-25 11:05:00+05:30,34655.0,34680.0,34654.55,34674.6,0
2022-05-25 11:10:00+05:30,34672.25,34718.35,34661.35,34716.3,0
2022-05-25 11:15:00+05:30,34712.5,34720.85,34619.75,34647.35,0
2022-05-25 11:20:00+05:30,34648.55,34651.35,34596.0,34604.75,0
2022-05-25 11:25:00+05:30,34602.7,34613.8,34585.85,34606.45,0
2022-05-25 11:30:00+05:30,34606.2,34626.45,34552.4,34568.2,0
2022-05-25 11:35:00+05:30,34568.05,34587.6,34542.75,34564.4,0
2022-05-25 11:40:00+05:30,34561.7,34586.8,34554.15,34562.05,0
2022-05-25 11:45:00+05:30,34563.1,34573.7,34496.6,34516.85,0
2022-05-25 11:50:00+05:30,34514.3,34520.8,34482.75,34510.15,0
2022-05-25 11:55:00+05:30,34512.85,34537.3,34506.55,34527.15,0
2022-05-25 12:00:00+05:30,34526.75,34528.45,34486.45,34493.45,0
2022-05-25 12:05:00+05:30,34493.9,34556.7,34490.85,34542.65,0
2022-05-25 12:10:00+05:30,34541.95,34552.25,34515.95,34528.65,0
2022-05-25 12:15:00+05:30,34532.8,34591.75,34527.0,34587.0,0
2022-05-25 12:20:00+05:30,34586.85,34590.8,34540.55,34549.05,0
2022-05-25 12:25:00+05:30,34545.6,34548.45,34507.55,34525.45,0
2022-05-25 12:30:00+05:30,34528.05,34528.05,34490.6,34493.6,0
2022-05-25 12:35:00+05:30,34494.85,34538.35,34491.2,34537.55,0
2022-05-25 12:40:00+05:30,34540.15,34570.05,34446.1,34452.6,0
2022-05-25 12:45:00+05:30,34453.95,34475.05,34417.5,34459.1,0
2022-05-25 12:50:00+05:30,34459.5,34461.8,34422.45,34442.35,0
2022-05-25 12:55:00+05:30,34444.55,34456.1,34430.55,34432.4,0
2022-05-25 13:00:00+05:30,34432.15,34450.1,34396.0,34416.9,0
2022-05-25 13:05:00+05:30,34420.1,34441.8,34386.15,34410.5,0
2022-05-25 13:10:00+05:30,34412.95,34450.6,34400.3,34450.6,0
2022-05-25 13:15:00+05:30,34453.7,34464.9,34414.3,34436.4,0
2022-05-25 13:20:00+05:30,34441.55,34482.3,34428.4,34476.55,0
2022-05-25 13:25:00+05:30,34478.85,34481.9,34434.2,34449.0,0
2022-05-25 13:30:00+05:30,34447.5,34451.2,34400.95,34446.55,0
2022-05-25 13:35:00+05:30,34446.85,34452.7,34400.2,34412.0,0
2022-05-25 13:40:00+05:30,34411.9,34414.75,34362.35,34403.15,0
2022-05-25 13:45:00+05:30,34405.3,34417.35,34346.7,34377.7,0
2022-05-25 13:50:00+05:30,34376.55,34423.4,34365.2,34386.15,0
2022-05-25 13:55:00+05:30,34384.75,34396.7,34362.45,34390.3,0
2022-05-25 14:00:00+05:30,34389.5,34453.2,34352.6,34415.2,0
2022-05-25 14:05:00+05:30,34410.15,34444.0,34397.4,34439.25,0
2022-05-25 14:10:00+05:30,34442.3,34520.0,34441.55,34504.9,0
2022-05-25 14:15:00+05:30,34504.5,34548.0,34477.5,34542.55,0
2022-05-25 14:20:00+05:30,34542.15,34545.85,34497.95,34522.8,0
2022-05-25 14:25:00+05:30,34523.2,34539.45,34463.95,34476.65,0
2022-05-25 14:30:00+05:30,34475.05,34491.1,34453.2,34488.4,0
2022-05-25 14:35:00+05:30,34487.05,34505.8,34470.0,34486.55,0
2022-05-25 14:40:00+05:30,34481.55,34500.95,34427.9,34430.05,0
2022-05-25 14:45:00+05:30,34427.05,34428.5,34391.55,34408.05,0
2022-05-25 14:50:00+05:30,34406.55,34417.9,34371.7,34371.75,0
2022-05-25 14:55:00+05:30,34372.5,34415.5,34327.2,34377.35,0
2022-05-25 15:00:00+05:30,34377.5,34411.1,34338.15,34399.6,0
2022-05-25 15:05:00+05:30,34399.45,34399.95,34353.1,34355.95,0
2022-05-25 15:10:00+05:30,34354.3,34366.75,34341.3,34341.3,0
2022-05-25 15:15:00+05:30,34343.95,34364.05,34332.1,34364.05,0
2022-05-25 15:20:00+05:30,34357.9,34370.15,34306.9,34314.35,0
2022-05-25 15:25:00+05:30,34316.8,34316.8,34287.65,34313.9,0
2022-05-26 09:15:00+05:30,34670.6,34716.7,34625.05,34652.35,0
2022-05-26 09:20:00+05:30,34653.15,34677.75,34603.95,34651.75,0
2022-05-26 09:25:00+05:30,34650.95,34678.6,34634.8,34665.95,0
2022-05-26 09:30:00+05:30,34663.0,34675.55,34619.65,34629.25,0
