date,open,high,low,close,volume
2023-08-18 09:15:00+05:30,43724.75,43834.95,43684.4,43802.8,0
2023-08-18 09:20:00+05:30,43795.65,43888.35,43783.35,43882.95,0
2023-08-18 09:25:00+05:30,43886.95,43949.4,43883.4,43945.7,0
2023-08-18 09:30:00+05:30,43938.65,43948.8,43916.5,43938.45,0
2023-08-18 09:35:00+05:30,43939.1,43947.85,43870.6,43879.1,0
2023-08-18 09:40:00+05:30,43879.45,43893.75,43869.35,43881.05,0
2023-08-18 09:45:00+05:30,43879.85,43928.6,43879.5,43922.7,0
2023-08-18 09:50:00+05:30,43922.35,43938.85,43897.9,43903.1,0
2023-08-18 09:55:00+05:30,43902.1,43925.0,43867.8,43871.3,0
2023-08-18 10:00:00+05:30,43870.8,43887.9,43845.3,43886.4,0
2023-08-18 10:05:00+05:30,43885.75,43885.8,43850.2,43867.1,0
2023-08-18 10:10:00+05:30,43867.0,43873.25,43840.2,43864.35,0
2023-08-18 10:15:00+05:30,43863.75,43948.3,43855.8,43944.35,0
2023-08-18 10:20:00+05:30,43941.05,43954.25,43921.55,43935.7,0
2023-08-18 10:25:00+05:30,43933.6,43941.15,43912.05,43912.8,0
2023-08-18 10:30:00+05:30,43915.7,43948.05,43906.05,43946.95,0
2023-08-18 10:35:00+05:30,43945.85,43952.05,43896.8,43904.05,0
2023-08-18 10:40:00+05:30,43903.7,43908.75,43878.7,43895.05,0
2023-08-18 10:45:00+05:30,43894.8,43918.35,43864.2,43917.6,0
2023-08-18 10:50:00+05:30,43919.15,43947.7,43898.6,43900.7,0
2023-08-18 10:55:00+05:30,43898.8,43929.1,43877.4,43919.85,0
2023-08-18 11:00:00+05:30,43918.95,43921.5,43883.2,43896.55,0
2023-08-18 11:05:00+05:30,43899.25,43904.4,43876.15,43892.45,0
2023-08-18 11:10:00+05:30,43896.55,43908.35,43880.2,43902.5,0
2023-08-18 11:15:00+05:30,43901.3,43904.55,43882.45,43883.9,0
2023-08-18 11:20:00+05:30,43884.35,43903.9,43877.85,43891.95,0
2023-08-18 11:25:00+05:30,43891.6,43898.75,43876.1,43895.0,0
2023-08-18 11:30:00+05:30,43897.4,43910.9,43879.45,43902.3,0
2023-08-18 11:35:00+05:30,43904.0,43931.65,43879.2,43885.4,0
2023-08-18 11:40:00+05:30,43884.8,43897.15,43876.4,43891.1,0
2023-08-18 11:45:00+05:30,43891.05,43894.6,43862.25,43875.45,0
2023-08-18 11:50:00+05:30,43876.7,43880.35,43851.2,43862.95,0
2023-08-18 11:55:00+05:30,43864.85,43881.85,43859.0,43866.8,0
2023-08-18 12:00:00+05:30,43866.55,43886.1,43856.6,43874.85,0
2023-08-18 12:05:00+05:30,43874.7,43875.25,43850.85,43872.3,0
2023-08-18 12:10:00+05:30,43873.35,43877.85,43858.4,43862.9,0
2023-08-18 12:15:00+05:30,43862.25,43868.7,43826.55,43839.5,0
2023-08-18 12:20:00+05:30,43839.65,43856.0,43825.0,43845.4,0
2023-08-18 12:25:00+05:30,43845.55,43850.65,43824.85,43832.5,0
2023-08-18 12:30:00+05:30,43834.15,43872.65,43823.75,43841.3,0
2023-08-18 12:35:00+05:30,43840.0,43857.45,43839.45,43851.85,0
2023-08-18 12:40:00+05:30,43850.65,43870.05,43848.95,43855.8,0
2023-08-18 12:45:00+05:30,43856.15,43861.95,43842.3,43846.95,0
2023-08-18 12:50:00+05:30,43851.4,43867.3,43832.9,43835.15,0
2023-08-18 12:55:00+05:30,43835.35,43861.05,43833.3,43857.45,0
2023-08-18 13:00:00+05:30,43856.7,43872.55,43853.15,43859.05,0
2023-08-18 13:05:00+05:30,43862.3,43862.4,43827.8,43833.75,0
2023-08-18 13:10:00+05:30,43835.15,43839.4,43818.95,43826.6,0
2023-08-18 13:15:00+05:30,43828.95,43847.75,43823.75,43842.55,0
2023-08-18 13:20:00+05:30,43842.9,43853.35,43835.0,43840.05,0
2023-08-18 13:25:00+05:30,43842.95,43849.25,43814.25,43842.1,0
2023-08-18 13:30:00+05:30,43845.85,43860.35,43836.05,43839.9,0
2023-08-18 13:35:00+05:30,43840.45,43851.4,43802.6,43806.65,0
2023-08-18 13:40:00+05:30,43817.1,43818.95,43774.7,43776.4,0
2023-08-18 13:45:00+05:30,43777.45,43812.25,43775.55,43804.9,0
2023-08-18 13:50:00+05:30,43805.85,43805.85,43783.95,43803.6,0
2023-08-18 13:55:00+05:30,43804.15,43812.4,43791.05,43794.1,0
2023-08-18 14:00:00+05:30,43798.45,43856.4,43794.6,43856.4,0
2023-08-18 14:05:00+05:30,43858.2,43859.7,43820.45,43822.6,0
2023-08-18 14:10:00+05:30,43825.3,43883.3,43823.2,43854.7,0
2023-08-18 14:15:00+05:30,43857.8,43932.95,43852.3,43926.35,0
2023-08-18 14:20:00+05:30,43926.2,43935.15,43884.95,43890.85,0
2023-08-18 14:25:00+05:30,43892.6,43913.35,43878.55,43899.05,0
2023-08-18 14:30:00+05:30,43904.7,43921.8,43894.85,43915.35,0
2023-08-18 14:35:00+05:30,43915.95,43927.65,43869.45,43873.55,0
2023-08-18 14:40:00+05:30,43877.35,43910.85,43870.05,43896.55,0
2023-08-18 14:45:00+05:30,43896.65,43910.1,43887.2,43901.65,0
2023-08-18 14:50:00+05:30,43900.9,43911.9,43882.85,43890.15,0
2023-08-18 14:55:00+05:30,43889.5,43903.1,43862.35,43885.75,0
2023-08-18 15:00:00+05:30,43886.4,43911.9,43859.3,43885.7,0
2023-08-18 15:05:00+05:30,43887.35,43895.5,43855.95,43868.5,0
2023-08-18 15:10:00+05:30,43868.45,43885.1,43857.15,43875.65,0
2023-08-18 15:15:00+05:30,43875.15,43878.9,43835.3,43842.4,0
2023-08-18 15:20:00+05:30,43848.5,43848.5,43787.9,43800.75,0
2023-08-18 15:25:00+05:30,43798.7,43825.75,43763.2,43793.2,0
2023-08-21 09:15:00+05:30,43952.85,43986.75,43881.2,43930.55,0
2023-08-21 09:20:00+05:30,43934.05,43966.1,43909.15,43963.55,0
2023-08-21 09:25:00+05:30,43960.5,43974.55,43944.0,43961.35,0
2023-08-21 09:30:00+05:30,43960.85,43971.6,43923.25,43940.3,0
2023-08-21 09:35:00+05:30,43941.15,43956.0,43924.9,43946.55,0
2023-08-21 09:40:00+05:30,43946.35,43950.75,43914.1,43945.95,0
2023-08-21 09:45:00+05:30,43946.15,43955.3,43872.25,43893.9,0
2023-08-21 09:50:00+05:30,43893.8,43912.5,43862.9,43885.35,0
2023-08-21 09:55:00+05:30,43884.25,43899.45,43877.95,43885.1,0
2023-08-21 10:00:00+05:30,43887.2,43901.1,43866.15,43897.0,0
2023-08-21 10:05:00+05:30,43895.45,43916.35,43889.5,43897.45,0
2023-08-21 10:10:00+05:30,43895.3,43912.1,43871.8,43893.1,0
2023-08-21 10:15:00+05:30,43892.1,43918.85,43889.4,43915.3,0
2023-08-21 10:20:00+05:30,43918.75,43944.1,43904.55,43940.6,0
2023-08-21 10:25:00+05:30,43939.1,43984.05,43927.65,43979.6,0
2023-08-21 10:30:00+05:30,43978.4,44006.25,43978.4,44001.45,0
2023-08-21 10:35:00+05:30,43999.85,44030.65,43976.35,43976.35,0
2023-08-21 10:40:00+05:30,43977.9,43990.6,43964.2,43972.85,0
2023-08-21 10:45:00+05:30,43972.9,43988.45,43953.7,43985.55,0
2023-08-21 10:50:00+05:30,43985.5,44000.85,43968.0,43998.3,0
2023-08-21 10:55:00+05:30,43995.25,44006.65,43976.3,43976.3,0
2023-08-21 11:00:00+05:30,43979.95,43991.1,43970.5,43986.5,0
2023-08-21 11:05:00+05:30,43985.85,44037.8,43975.35,44028.25,0
2023-08-21 11:10:00+05:30,44036.3,44061.3,44019.25,44024.7,0
2023-08-21 11:15:00+05:30,44024.55,44027.05,43989.4,44012.5,0
2023-08-21 11:20:00+05:30,44012.6,44041.75,44010.35,44038.65,0
2023-08-21 11:25:00+05:30,44037.75,44043.4,43988.65,43991.4,0
2023-08-21 11:30:00+05:30,43987.1,43993.75,43960.2,43963.95,0
2023-08-21 11:35:00+05:30,43963.35,43995.85,43953.8,43984.95,0
2023-08-21 11:40:00+05:30,43987.15,43998.4,43974.1,43991.75,0
2023-08-21 11:45:00+05:30,43991.8,44028.95,43989.35,44025.35,0
2023-08-21 11:50:00+05:30,44026.25,44032.9,44000.9,44018.65,0
2023-08-21 11:55:00+05:30,44017.4,44024.5,43988.0,44000.85,0
2023-08-21 12:00:00+05:30,44001.75,44013.85,43991.75,44004.2,0
2023-08-21 12:05:00+05:30,44003.35,44031.1,44001.05,44019.05,0
2023-08-21 12:10:00+05:30,44022.7,44042.8,44010.5,44011.6,0
2023-08-21 12:15:00+05:30,44015.95,44024.15,44001.9,44005.15,0
2023-08-21 12:20:00+05:30,44006.25,44054.3,44004.15,44040.95,0
2023-08-21 12:25:00+05:30,44042.05,44052.65,44027.05,44031.5,0
2023-08-21 12:30:00+05:30,44033.4,44064.0,44024.85,44038.7,0
2023-08-21 12:35:00+05:30,44037.5,44055.2,44029.65,44038.4,0
2023-08-21 12:40:00+05:30,44037.9,44063.7,44037.75,44038.45,0
2023-08-21 12:45:00+05:30,44043.05,44050.95,44016.7,44023.05,0
2023-08-21 12:50:00+05:30,44021.8,44038.05,44014.55,44028.75,0
2023-08-21 12:55:00+05:30,44029.2,44058.2,44026.2,44056.9,0
2023-08-21 13:00:00+05:30,44053.45,44069.6,44046.55,44065.15,0
2023-08-21 13:05:00+05:30,44063.2,44079.8,44055.85,44059.9,0
2023-08-21 13:10:00+05:30,44059.2,44085.2,44052.95,44073.05,0
2023-08-21 13:15:00+05:30,44072.35,44113.15,44066.25,44097.45,0
2023-08-21 13:20:00+05:30,44097.25,44100.1,44067.7,44068.9,0
2023-08-21 13:25:00+05:30,44070.95,44074.85,44054.9,44062.75,0
2023-08-21 13:30:00+05:30,44064.2,44074.0,44046.0,44051.55,0
2023-08-21 13:35:00+05:30,44055.3,44069.9,44043.5,44051.6,0
2023-08-21 13:40:00+05:30,44051.8,44056.15,44037.6,44049.0,0
2023-08-21 13:45:00+05:30,44055.9,44073.6,44041.9,44063.5,0
2023-08-21 13:50:00+05:30,44063.3,44083.3,44059.15,44078.5,0
2023-08-21 13:55:00+05:30,44080.0,44088.8,44065.35,44088.8,0
2023-08-21 14:00:00+05:30,44085.7,44106.9,44085.7,44103.85,0
2023-08-21 14:05:00+05:30,44104.9,44104.9,44049.45,44054.15,0
2023-08-21 14:10:00+05:30,44055.45,44058.4,44019.85,44035.35,0
2023-08-21 14:15:00+05:30,44037.15,44061.1,44034.25,44056.4,0
2023-08-21 14:20:00+05:30,44055.85,44081.5,44044.75,44073.05,0
2023-08-21 14:25:00+05:30,44075.15,44078.7,44047.2,44057.2,0
2023-08-21 14:30:00+05:30,44056.8,44075.05,44037.0,44038.5,0
2023-08-21 14:35:00+05:30,44038.85,44075.9,44034.4,44062.3,0
2023-08-21 14:40:00+05:30,44063.15,44070.15,44050.9,44069.9,0
2023-08-21 14:45:00+05:30,44072.0,44083.3,44058.95,44070.45,0
2023-08-21 14:50:00+05:30,44067.55,44074.25,44056.25,44063.25,0
