date,open,high,low,close,volume
2022-11-21 09:15:00+05:30,42286.95,42369.15,42272.85,42322.0,0
2022-11-21 09:20:00+05:30,42321.7,42346.15,42254.45,42264.9,0
2022-11-21 09:25:00+05:30,42262.95,42279.35,42241.95,42256.9,0
2022-11-21 09:30:00+05:30,42258.3,42284.0,42233.8,42273.8,0
2022-11-21 09:35:00+05:30,42280.1,42298.5,42233.35,42236.25,0
2022-11-21 09:40:00+05:30,42235.8,42240.0,42202.85,42218.6,0
2022-11-21 09:45:00+05:30,42218.5,42264.9,42217.75,42258.2,0
2022-11-21 09:50:00+05:30,42259.8,42266.95,42240.5,42263.1,0
2022-11-21 09:55:00+05:30,42263.1,42285.4,42256.1,42258.75,0
2022-11-21 10:00:00+05:30,42258.05,42259.7,42224.35,42239.65,0
2022-11-21 10:05:00+05:30,42240.85,42261.5,42232.7,42255.25,0
2022-11-21 10:10:00+05:30,42254.65,42303.0,42253.2,42298.0,0
2022-11-21 10:15:00+05:30,42302.8,42326.65,42302.25,42313.85,0
2022-11-21 10:20:00+05:30,42316.45,42316.45,42267.0,42284.8,0
2022-11-21 10:25:00+05:30,42289.1,42297.8,42261.65,42281.2,0
2022-11-21 10:30:00+05:30,42281.25,42323.95,42278.7,42309.85,0
2022-11-21 10:35:00+05:30,42310.85,42329.8,42286.2,42329.75,0
2022-11-21 10:40:00+05:30,42328.55,42328.55,42259.1,42259.1,0
2022-11-21 10:45:00+05:30,42263.9,42280.35,42258.55,42276.35,0
2022-11-21 10:50:00+05:30,42274.8,42299.75,42249.1,42296.05,0
2022-11-21 10:55:00+05:30,42297.2,42309.55,42285.25,42293.75,0
2022-11-21 11:00:00+05:30,42293.25,42333.8,42290.35,42326.35,0
2022-11-21 11:05:00+05:30,42327.4,42340.3,42315.5,42332.1,0
2022-11-21 11:10:00+05:30,42332.0,42355.05,42324.5,42332.85,0
2022-11-21 11:15:00+05:30,42330.1,42336.6,42314.65,42336.6,0
2022-11-21 11:20:00+05:30,42337.45,42354.3,42328.0,42346.8,0
2022-11-21 11:25:00+05:30,42345.55,42351.6,42330.6,42341.25,0
2022-11-21 11:30:00+05:30,42340.5,42346.55,42310.3,42322.0,0
2022-11-21 11:35:00+05:30,42323.7,42325.3,42288.65,42309.15,0
2022-11-21 11:40:00+05:30,42307.55,42309.85,42287.55,42297.2,0
2022-11-21 11:45:00+05:30,42296.4,42306.9,42269.05,42291.0,0
2022-11-21 11:50:00+05:30,42289.3,42326.8,42285.6,42303.15,0
2022-11-21 11:55:00+05:30,42302.25,42304.35,42272.8,42283.5,0
2022-11-21 12:00:00+05:30,42284.35,42292.75,42267.95,42281.0,0
2022-11-21 12:05:00+05:30,42282.45,42296.2,42272.55,42275.1,0
2022-11-21 12:10:00+05:30,42274.7,42279.1,42254.15,42261.85,0
2022-11-21 12:15:00+05:30,42263.15,42282.7,42260.8,42274.8,0
2022-11-21 12:20:00+05:30,42272.15,42279.0,42244.35,42247.7,0
2022-11-21 12:25:00+05:30,42249.0,42262.15,42237.6,42245.05,0
2022-11-21 12:30:00+05:30,42245.45,42267.65,42242.35,42259.55,0
2022-11-21 12:35:00+05:30,42256.3,42270.85,42248.0,42251.7,0
2022-11-21 12:40:00+05:30,42250.1,42273.3,42245.0,42261.7,0
2022-11-21 12:45:00+05:30,42262.8,42277.4,42259.15,42260.05,0
2022-11-21 12:50:00+05:30,42261.7,42288.25,42256.0,42286.8,0
2022-11-21 12:55:00+05:30,42287.65,42307.7,42281.1,42300.0,0
2022-11-21 13:00:00+05:30,42300.65,42307.1,42287.6,42293.3,0
2022-11-21 13:05:00+05:30,42292.55,42311.05,42285.35,42286.75,0
